target_system	training_systems	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
MTBLS4	LIFE_old	0.0000	0.0000	126.0240	9.0000	-1.0000	35.0800	9.7827	0.0000	0.0000	0.8178	0.0000	0.0000	1.1542	1.1542
MTBLS4	LIFE_new	0.0000	0.0000	105.2240	9.0000	-1.0000	35.1520	10.8636	0.0000	0.0000	0.7499	0.0000	0.0000	1.1003	1.1003
MTBLS4	FEM_long	0.0000	0.0000	280.7440	9.0000	-1.0000	35.0320	11.7285	0.0000	0.0000	0.4382	0.0000	0.0000	1.0621	1.0621
MTBLS4	FEM_short	0.0000	0.0000	65.0000	34.0000	-1.0000	546.0000	11.8346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	FEM_orbitrap_plasma	0.0000	0.0000	78.7200	9.0000	-1.0000	35.0800	11.9661	0.0000	0.0000	0.4508	0.0000	0.0000	1.1612	1.1612
MTBLS4	FEM_orbitrap_urine	0.0000	0.0000	51.0000	34.0000	-1.0000	546.0000	12.1967	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	IPB_Halle	0.0000	0.0000	55.3920	9.0000	-1.0000	34.9840	12.3689	0.0000	0.0000	0.6708	0.0000	0.0000	1.2180	1.2180
MTBLS4	RIKEN	0.0000	0.0000	181.0000	34.0000	-1.0000	546.0000	12.6009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	Eawag_XBridgeC18	0.0000	0.0000	317.0000	34.0000	-1.0000	546.0000	12.8513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	MPI_Symmetry	0.0000	0.0000	38.0000	34.0000	-1.0000	546.0000	12.6372	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	MTBLS4	0.0000	0.0000	25.0000	9.0000	-1.0000	35.0560	12.8029	0.0000	0.0000	0.0000	0.0000	0.0000	1.1522	1.1522
MTBLS4	MTBLS17	0.0000	0.0000	21.2320	9.0000	-1.0000	34.9760	13.2172	0.0000	0.0000	0.7087	0.0000	0.0000	1.3227	1.3227
MTBLS4	MTBLS19	0.0000	0.0000	26.4320	9.0000	-1.0000	34.7840	13.5751	0.0000	0.0000	0.6640	0.0000	0.0000	1.4175	1.4175
MTBLS4	MTBLS20	0.0000	0.0000	78.5120	9.0000	-1.0000	35.0960	13.9999	0.0000	0.0000	0.5905	0.0000	0.0000	1.1807	1.1807
MTBLS4	MTBLS36	0.0000	0.0000	48.0000	34.0000	-1.0000	546.0000	14.2893	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	MTBLS38	0.0000	0.0000	37.0000	34.0000	-1.0000	546.0000	14.1757	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	MTBLS39	0.0000	0.0000	18.0000	34.0000	-1.0000	546.0000	14.2863	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	UFZ_Phenomenex	0.0000	0.0000	192.0000	34.0000	-1.0000	546.0000	14.3488	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	UniToyama_Atlantis	0.0000	0.0000	99.0000	34.0000	-1.0000	546.0000	14.3394	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	MTBLS52	0.0000	0.0000	19.0000	34.0000	-1.0000	546.0000	14.4245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS4	FEM_lipids	0.0000	0.0000	62.7520	9.0000	-1.0000	34.9520	14.6138	0.0000	0.0000	0.4336	0.0000	0.0000	1.1630	1.1630
