target_system	training_systems	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
MTBLS19	LIFE_old	0.0000	0.0000	126.1440	7.0000	-1.0000	20.9600	9.9819	0.0000	0.0000	0.8002	0.0000	0.0000	0.1967	0.1967
MTBLS19	LIFE_new	0.0000	0.0000	104.9040	7.0000	-1.0000	20.9280	10.8567	0.0000	0.0000	0.9369	0.0000	0.0000	0.2595	0.2595
MTBLS19	FEM_long	0.0000	0.0000	280.1600	7.0000	-1.0000	20.9360	11.8732	0.0000	0.0000	0.7340	0.0000	0.0000	0.2457	0.2457
MTBLS19	FEM_short	0.0000	0.0000	65.0000	27.0000	-1.0000	350.0000	11.9858	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	FEM_orbitrap_plasma	0.0000	0.0000	77.1120	7.0000	-1.0000	20.9600	12.0803	0.0000	0.0000	0.9690	0.0000	0.0000	0.1967	0.1967
MTBLS19	FEM_orbitrap_urine	0.0000	0.0000	49.5280	7.0000	-1.0000	20.9520	12.4790	0.0000	0.0000	0.8851	0.0000	0.0000	0.2146	0.2146
MTBLS19	IPB_Halle	0.0000	0.0000	55.7840	7.0000	-1.0000	20.9440	12.9085	0.0000	0.0000	0.4132	0.0000	0.0000	0.2308	0.2308
MTBLS19	RIKEN	0.0000	0.0000	181.0000	27.0000	-1.0000	350.0000	13.1152	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	Eawag_XBridgeC18	0.0000	0.0000	317.0000	27.0000	-1.0000	350.0000	13.3120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	MPI_Symmetry	0.0000	0.0000	38.0000	27.0000	-1.0000	350.0000	13.1121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	MTBLS4	0.0000	0.0000	33.4640	7.0000	-1.0000	20.9440	13.3866	0.0000	0.0000	0.5895	0.0000	0.0000	0.2308	0.2308
MTBLS19	MTBLS17	0.0000	0.0000	20.9120	7.0000	-1.0000	20.9040	13.8087	0.0000	0.0000	0.9160	0.0000	0.0000	0.2958	0.2958
MTBLS19	MTBLS19	0.0000	0.0000	20.0000	7.0000	-1.0000	20.9200	14.2115	0.0000	0.0000	0.0000	0.0000	0.0000	0.2724	0.2724
MTBLS19	MTBLS20	0.0000	0.0000	78.7520	7.0000	-1.0000	20.9680	14.6029	0.0000	0.0000	0.4336	0.0000	0.0000	0.1767	0.1767
MTBLS19	MTBLS36	0.0000	0.0000	48.0000	27.0000	-1.0000	350.0000	14.8479	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	MTBLS38	0.0000	0.0000	37.0000	27.0000	-1.0000	350.0000	14.9013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	MTBLS39	0.0000	0.0000	18.0000	27.0000	-1.0000	350.0000	14.9009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	UFZ_Phenomenex	0.0000	0.0000	192.0000	27.0000	-1.0000	350.0000	14.9853	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	UniToyama_Atlantis	0.0000	0.0000	99.0000	27.0000	-1.0000	350.0000	14.9773	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	MTBLS52	0.0000	0.0000	19.0000	27.0000	-1.0000	350.0000	14.9455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MTBLS19	FEM_lipids	0.0000	0.0000	61.4480	7.0000	-1.0000	20.9920	15.1633	0.0000	0.0000	0.8931	0.0000	0.0000	0.0894	0.0894
