target_system	training_systems	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
IPB_Halle	LIFE_old	0.0000	0.0000	122.1680	14.0000	-1.0000	90.2320	15.1073	0.0000	0.0000	1.5384	0.0000	0.0000	0.8811	0.8811
IPB_Halle	LIFE_new	0.0000	0.0000	101.1680	14.0000	-1.0000	90.3360	18.7984	0.0000	0.0000	1.6051	0.0000	0.0000	0.8702	0.8702
IPB_Halle	FEM_long	0.0000	0.0000	277.5440	14.0000	-1.0000	90.2880	22.5715	0.0000	0.0000	1.3999	0.0000	0.0000	0.8690	0.8690
IPB_Halle	FEM_short	0.0000	0.0000	64.6960	14.0000	-1.0000	90.2080	20.7990	0.0000	0.0000	0.4618	0.0000	0.0000	0.9096	0.9096
IPB_Halle	FEM_orbitrap_plasma	0.0000	0.0000	76.8720	14.0000	-1.0000	90.3120	21.2770	0.0000	0.0000	1.1776	0.0000	0.0000	0.8928	0.8928
IPB_Halle	FEM_orbitrap_urine	0.0000	0.0000	49.7920	14.0000	-1.0000	90.2480	22.0833	0.0000	0.0000	0.9184	0.0000	0.0000	0.7689	0.7689
IPB_Halle	IPB_Halle	0.0000	0.0000	42.0000	14.0000	-1.0000	90.3840	23.0547	0.0000	0.0000	0.0000	0.0000	0.0000	0.7490	0.7490
IPB_Halle	RIKEN	0.0000	0.0000	180.0080	14.0000	-1.0000	90.3840	23.9387	0.0000	0.0000	0.8082	0.0000	0.0000	0.8209	0.8209
IPB_Halle	Eawag_XBridgeC18	0.0000	0.0000	316.7840	14.0000	-1.0000	90.3440	21.5910	0.0000	0.0000	0.4132	0.0000	0.0000	0.8142	0.8142
IPB_Halle	MPI_Symmetry	0.0000	0.0000	37.3680	14.0000	-1.0000	90.3600	21.0039	0.0000	0.0000	0.6418	0.0000	0.0000	0.9105	0.9105
IPB_Halle	MTBLS4	0.0000	0.0000	33.4160	14.0000	-1.0000	90.2960	23.1937	0.0000	0.0000	0.6622	0.0000	0.0000	0.8709	0.8709
IPB_Halle	MTBLS17	0.0000	0.0000	21.2960	14.0000	-1.0000	90.3440	22.2634	0.0000	0.0000	0.6723	0.0000	0.0000	0.9167	0.9167
IPB_Halle	MTBLS19	0.0000	0.0000	26.7600	14.0000	-1.0000	90.3920	21.7143	0.0000	0.0000	0.4288	0.0000	0.0000	0.7059	0.7059
IPB_Halle	MTBLS20	0.0000	0.0000	77.4800	14.0000	-1.0000	90.4480	23.2586	0.0000	0.0000	0.9034	0.0000	0.0000	0.6655	0.6655
IPB_Halle	MTBLS36	0.0000	0.0000	47.2160	14.0000	-1.0000	90.3600	24.8297	0.0000	0.0000	0.7576	0.0000	0.0000	0.8462	0.8462
IPB_Halle	MTBLS38	0.0000	0.0000	36.0320	14.0000	-1.0000	90.4240	24.8547	0.0000	0.0000	0.8322	0.0000	0.0000	0.6870	0.6870
IPB_Halle	MTBLS39	0.0000	0.0000	18.0000	56.0000	-1.0000	1529.0000	24.4464	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IPB_Halle	UFZ_Phenomenex	0.0000	0.0000	191.1520	14.0000	-1.0000	90.4000	25.4450	0.0000	0.0000	0.7937	0.0000	0.0000	0.7184	0.7184
IPB_Halle	UniToyama_Atlantis	0.0000	0.0000	98.5680	14.0000	-1.0000	90.2800	26.8515	0.0000	0.0000	0.5866	0.0000	0.0000	0.8670	0.8670
IPB_Halle	MTBLS52	0.0000	0.0000	19.0000	56.0000	-1.0000	1529.0000	22.6126	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IPB_Halle	FEM_lipids	0.0000	0.0000	61.6240	14.0000	-1.0000	90.2640	27.7782	0.0000	0.0000	0.9727	0.0000	0.0000	0.8993	0.8993
