target_system	training_systems	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
MPI_Symmetry	LIFE_old	0.0000	0.0000	126.4240	10.0000	-1.0000	45.0000	9.8024	0.0000	0.0000	0.6383	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	LIFE_new	0.0000	0.0000	104.4880	10.0000	-1.0000	45.0000	11.1836	0.0000	0.0000	1.0209	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	FEM_long	0.0000	0.0000	278.0080	10.0000	-1.0000	45.0000	11.6644	0.0000	0.0000	1.2081	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	FEM_short	0.0000	0.0000	63.6640	10.0000	-1.0000	45.0000	12.0103	0.0000	0.0000	0.9750	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	FEM_orbitrap_plasma	0.0000	0.0000	78.5520	10.0000	-1.0000	45.0000	12.3187	0.0000	0.0000	0.6018	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	FEM_orbitrap_urine	0.0000	0.0000	50.6880	10.0000	-1.0000	45.0000	12.7832	0.0000	0.0000	0.4652	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	IPB_Halle	0.0000	0.0000	55.4000	10.0000	-1.0000	45.0000	13.2429	0.0000	0.0000	0.6476	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	RIKEN	0.0000	0.0000	179.7440	10.0000	-1.0000	45.0000	13.6483	0.0000	0.0000	0.8319	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	Eawag_XBridgeC18	0.0000	0.0000	316.7040	10.0000	-1.0000	45.0000	12.7100	0.0000	0.0000	0.4583	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	MPI_Symmetry	0.0000	0.0000	28.0000	10.0000	-1.0000	45.0000	13.0242	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	MTBLS4	0.0000	0.0000	34.0000	38.0000	-1.0000	703.0000	13.1907	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	MTBLS17	0.0000	0.0000	22.0000	38.0000	-1.0000	703.0000	13.2564	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	MTBLS19	0.0000	0.0000	27.0000	38.0000	-1.0000	703.0000	13.2557	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	MTBLS20	0.0000	0.0000	78.7280	10.0000	-1.0000	45.0000	14.9916	0.0000	0.0000	0.4468	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	MTBLS36	0.0000	0.0000	47.4240	10.0000	-1.0000	45.0000	15.5091	0.0000	0.0000	0.6383	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	MTBLS38	0.0000	0.0000	36.4960	10.0000	-1.0000	45.0000	15.8581	0.0000	0.0000	0.6302	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	MTBLS39	0.0000	0.0000	18.0000	38.0000	-1.0000	703.0000	16.1404	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	UFZ_Phenomenex	0.0000	0.0000	191.3600	10.0000	-1.0000	45.0000	16.3301	0.0000	0.0000	0.6768	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	UniToyama_Atlantis	0.0000	0.0000	97.0880	10.0000	-1.0000	45.0000	15.9514	0.0000	0.0000	1.0001	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	MTBLS52	0.0000	0.0000	19.0000	38.0000	-1.0000	703.0000	14.9766	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MPI_Symmetry	FEM_lipids	0.0000	0.0000	63.0000	38.0000	-1.0000	703.0000	15.0186	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
