target_system	training_systems	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
FEM_long	LIFE_old	0.0000	0.0000	125.1000	28.1000	-1.0000	380.5400	13.6267	0.0000	0.0000	1.3887	0.3030	0.0000	8.4545	8.4545
FEM_long	LIFE_new	0.0000	0.0000	103.9000	28.1000	-1.0000	380.3600	13.7536	0.0000	0.0000	1.5551	0.3030	0.0000	8.4510	8.4510
FEM_long	FEM_long	0.0000	0.0000	252.9000	28.1000	-1.0000	380.4600	16.0542	0.0000	0.0000	0.3030	0.3030	0.0000	8.5481	8.5481
FEM_long	FEM_short	0.0000	0.0000	60.0000	28.1000	-1.0000	380.4000	18.0373	0.0000	0.0000	1.9795	0.3030	0.0000	8.3764	8.3764
FEM_long	FEM_orbitrap_plasma	0.0000	0.0000	75.0000	28.1000	-1.0000	380.5400	18.5419	0.0000	0.0000	1.5518	0.3030	0.0000	8.5170	8.5170
FEM_long	FEM_orbitrap_urine	0.0000	0.0000	49.0000	28.1000	-1.0000	380.5800	19.8025	0.0000	0.0000	1.2617	0.3030	0.0000	8.4421	8.4421
FEM_long	IPB_Halle	0.0000	0.0000	54.6000	28.1000	-1.0000	380.4600	20.4018	0.0000	0.0000	1.2122	0.3030	0.0000	8.5481	8.5481
FEM_long	RIKEN	0.0000	0.0000	175.9000	28.1000	-1.0000	380.5200	20.2826	0.0000	0.0000	1.6690	0.3030	0.0000	8.5266	8.5266
FEM_long	Eawag_XBridgeC18	0.0000	0.0000	316.9000	28.1000	-1.0000	380.3800	21.4887	0.0000	0.0000	0.3030	0.3030	0.0000	8.5210	8.5210
FEM_long	MPI_Symmetry	0.0000	0.0000	36.9000	28.1000	-1.0000	380.4800	20.9427	0.0000	0.0000	1.1650	0.3030	0.0000	8.3403	8.3403
FEM_long	MTBLS4	0.0000	0.0000	33.9000	28.1000	-1.0000	380.4600	21.9214	0.0000	0.0000	0.3030	0.3030	0.0000	8.5505	8.5505
FEM_long	MTBLS17	0.0000	0.0000	21.9000	28.1000	-1.0000	380.4800	22.0268	0.0000	0.0000	0.3030	0.3030	0.0000	8.4085	8.4085
FEM_long	MTBLS19	0.0000	0.0000	26.7000	28.1000	-1.0000	380.5000	22.6540	0.0000	0.0000	0.5051	0.3030	0.0000	8.4666	8.4666
FEM_long	MTBLS20	0.0000	0.0000	78.1000	28.1000	-1.0000	380.4600	22.3413	0.0000	0.0000	1.0152	0.3030	0.0000	8.4810	8.4810
FEM_long	MTBLS36	0.0000	0.0000	47.3000	28.1000	-1.0000	380.4400	19.8497	0.0000	0.0000	0.7071	0.3030	0.0000	8.4929	8.4929
FEM_long	MTBLS38	0.0000	0.0000	35.4000	28.1000	-1.0000	380.3800	19.7636	0.0000	0.0000	1.1249	0.3030	0.0000	8.5949	8.5949
FEM_long	MTBLS39	0.0000	0.0000	17.1000	28.1000	-1.0000	380.4400	21.3647	0.0000	0.0000	0.8391	0.3030	0.0000	8.5623	8.5623
FEM_long	UFZ_Phenomenex	0.0000	0.0000	191.5000	28.1000	-1.0000	380.4400	24.1843	0.0000	0.0000	0.7071	0.3030	0.0000	8.5599	8.5599
FEM_long	UniToyama_Atlantis	0.0000	0.0000	97.1000	28.1000	-1.0000	380.5800	24.5754	0.0000	0.0000	1.2164	0.3030	0.0000	8.5716	8.5716
FEM_long	MTBLS52	0.0000	0.0000	19.0000	281.0000	-1.0000	39306.0000	24.3871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
FEM_long	FEM_lipids	0.0000	0.0000	61.3000	28.1000	-1.0000	380.3800	24.8517	0.0000	0.0000	1.2164	0.3030	0.0000	8.5783	8.5783
