C	target_system	training_systems
100	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
100	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
0.1	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
0.001	UFZ_Phenomenex	UFZ_Phenomenex
100	UFZ_Phenomenex	UFZ_Phenomenex
0.001	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
100	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
100	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
100	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
0.001	LIFE_old	LIFE_old
1	LIFE_old	LIFE_old
10	LIFE_old	LIFE_old
100	LIFE_old	LIFE_old
0.1	LIFE_old	LIFE_old
1	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
100	RIKEN	RIKEN
10	RIKEN	RIKEN
0.1	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
0.001	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
0.001	RIKEN	RIKEN
100	RIKEN	RIKEN
0.001	RIKEN	RIKEN
0.1	RIKEN	RIKEN
100	RIKEN	RIKEN
0.001	RIKEN	RIKEN
100	RIKEN	RIKEN
0.1	RIKEN	RIKEN
0.1	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
0.001	RIKEN	RIKEN
0.1	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
0.1	RIKEN	RIKEN
10	RIKEN	RIKEN
0.001	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
0.1	RIKEN	RIKEN
0.1	RIKEN	RIKEN
0.1	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
0.1	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
10	RIKEN	RIKEN
0.001	RIKEN	RIKEN
10	RIKEN	RIKEN
0.001	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
0.1	RIKEN	RIKEN
0.001	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
0.1	RIKEN	RIKEN
1	RIKEN	RIKEN
0.001	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
0.1	RIKEN	RIKEN
10	RIKEN	RIKEN
0.1	RIKEN	RIKEN
10	RIKEN	RIKEN
0.001	RIKEN	RIKEN
0.1	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
1	RIKEN	RIKEN
0.1	RIKEN	RIKEN
1	RIKEN	RIKEN
0.1	RIKEN	RIKEN
1	RIKEN	RIKEN
10	RIKEN	RIKEN
0.1	RIKEN	RIKEN
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
100	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	Eawag_XBridgeC18	Eawag_XBridgeC18
100	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
100	Eawag_XBridgeC18	Eawag_XBridgeC18
0.001	Eawag_XBridgeC18	Eawag_XBridgeC18
1000	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
100	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
10	Eawag_XBridgeC18	Eawag_XBridgeC18
1	Eawag_XBridgeC18	Eawag_XBridgeC18
1	FEM_long	FEM_long
10	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
10	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
10	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
100	FEM_long	FEM_long
10	FEM_long	FEM_long
100	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
1000	FEM_long	FEM_long
0.001	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
0.1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
1	FEM_long	FEM_long
10	FEM_long	FEM_long
10	FEM_long	FEM_long
0.1	FEM_long	FEM_long
10	FEM_long	FEM_long
10	FEM_long	FEM_long
10	FEM_long	FEM_long
10	FEM_long	FEM_long
10	FEM_long	FEM_long
