C	epsilon	score	target_system	training_systems
0.0010	0.0100	-0.0394	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.0250	-0.0391	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.0500	-0.0383	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.1000	-0.0377	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.1500	-0.0365	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.2500	-0.0362	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.5000	-0.0340	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	1.0000	-0.0348	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	1.5000	-0.0278	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	2.0000	-0.0228	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.0100	-0.0221	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.0250	-0.0223	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.0500	-0.0227	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.1000	-0.0241	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.1500	-0.0245	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.2500	-0.0239	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.5000	-0.0234	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	1.0000	-0.0201	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	1.5000	-0.0170	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	2.0000	-0.0105	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.0100	0.0856	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.0250	0.0851	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.0500	0.0845	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.1000	0.0832	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.1500	0.0808	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.2500	0.0745	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.5000	0.0722	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	1.0000	0.0667	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	1.5000	0.0767	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	2.0000	0.0765	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.0100	0.3967	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.0250	0.3966	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.0500	0.3964	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.1000	0.3957	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.1500	0.3953	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.2500	0.3952	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.5000	0.3860	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	1.0000	0.3738	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	1.5000	0.3655	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	2.0000	0.3579	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.0100	0.6379	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.0250	0.6381	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.0500	0.6385	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.1000	0.6389	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.1500	0.6384	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.2500	0.6361	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.5000	0.6248	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	1.0000	0.6174	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	1.5000	0.6148	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	2.0000	0.5930	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	0.0100	0.6508	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	0.0250	0.6509	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	0.0500	0.6508	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	0.1000	0.6504	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	0.1500	0.6495	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	0.2500	0.6476	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	0.5000	0.6425	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	1.0000	0.6265	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	1.5000	0.6146	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
100.0000	2.0000	0.5918	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.0100	-0.0415	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.0250	-0.0410	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.0500	-0.0402	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.1000	-0.0383	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.1500	-0.0374	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.2500	-0.0349	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	0.5000	-0.0364	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	1.0000	-0.0359	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	1.5000	-0.0310	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0010	2.0000	-0.0272	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.0100	-0.0237	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.0250	-0.0234	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.0500	-0.0235	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.1000	-0.0244	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.1500	-0.0250	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.2500	-0.0234	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	0.5000	-0.0242	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	1.0000	-0.0223	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	1.5000	-0.0213	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.0100	2.0000	-0.0146	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.0100	0.0807	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.0250	0.0811	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.0500	0.0810	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.1000	0.0794	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.1500	0.0770	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.2500	0.0715	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	0.5000	0.0690	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	1.0000	0.0643	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	1.5000	0.0712	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
0.1000	2.0000	0.0735	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.0100	0.3916	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.0250	0.3917	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.0500	0.3919	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.1000	0.3920	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.1500	0.3917	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.2500	0.3910	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	0.5000	0.3807	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	1.0000	0.3669	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	1.5000	0.3579	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
1.0000	2.0000	0.3500	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.0100	0.6295	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.0250	0.6297	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.0500	0.6301	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.1000	0.6309	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.1500	0.6311	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.2500	0.6294	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	0.5000	0.6156	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
10.0000	1.0000	0.5933	IPB_Halle	FEM_orbitrap_urine;Eawag_XBridgeC18
