target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	1.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	27.5400	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	0.8381	0.8381
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	2.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	54.0200	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	1.5842	1.5842
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	4.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	103.9200	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	3.0091	3.0091
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	8.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	191.3800	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	5.4319	5.4319
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	16.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	316.5000	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	7.7387	7.7387
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	32.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	380.3800	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	8.3834	8.3834
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	64.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	380.3800	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	8.3834	8.3834
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	inf	6.7000	0.2386	791.7600	28.1000	-1.0000	380.3800	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	8.3834	8.3834
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	1.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	27.5400	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	0.8381	0.8381
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	2.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	54.0200	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	1.5842	1.5842
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	4.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	103.9200	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	3.0091	3.0091
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	8.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	191.3800	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	5.4319	5.4319
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	16.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	316.5000	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	7.7387	7.7387
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	32.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	380.3800	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	8.3834	8.3834
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	64.0000	6.7000	0.2386	791.7600	28.1000	-1.0000	380.3800	18.1623	2.4599	0.0882	2.5917	0.3030	0.0000	8.3834	8.3834
