target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
MTBLS17	MTBLS17	0	1	0	0	16	6	-1	5.16	14.8572	0	0	0	0	0	0.3894	0.3894
MTBLS17	MTBLS17	0	2	0	0	16	6	-1	9.208	14.8572	0	0	0	0	0	0.5282	0.5282
MTBLS17	MTBLS17	0	4	0	0	16	6	-1	13.984	14.8572	0	0	0	0	0	0.1789	0.1789
MTBLS17	MTBLS17	0	8	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	0	16	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	0	32	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	0	64	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	0	Inf	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	1	1	0	0	16	6	-1	5.16	14.8572	0	0	0	0	0	0.3894	0.3894
MTBLS17	MTBLS17	1	2	0	0	16	6	-1	9.208	14.8572	0	0	0	0	0	0.5282	0.5282
MTBLS17	MTBLS17	1	4	0	0	16	6	-1	13.984	14.8572	0	0	0	0	0	0.1789	0.1789
MTBLS17	MTBLS17	1	8	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	1	16	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	1	32	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	1	64	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	1	Inf	0	0	16	6	-1	14.752	14.8572	0	0	0	0	0	0.4862	0.4862
MTBLS17	MTBLS17	2	2	0	0	16	6	-1	4.048	14.8572	0	0	0	0	0	0.2146	0.2146
MTBLS17	MTBLS17	2	4	0	0	16	6	-1	8.824	14.8572	0	0	0	0	0	0.4929	0.4929
