target_system	training_system	d_lower	d_upper	score	score_std
FEM_short	FEM_short	0	1	0.5864	0.0749
FEM_short	FEM_short	0	2	0.6183	0.06
FEM_short	FEM_short	0	4	0.6802	0.0575
FEM_short	FEM_short	0	8	0.7613	0.0553
FEM_short	FEM_short	0	16	0.8153	0.0494
FEM_short	FEM_short	0	32	0.8153	0.0494
FEM_short	FEM_short	0	64	0.8153	0.0494
FEM_short	FEM_short	0	Inf	0.8153	0.0494
FEM_short	FEM_short	1	1	0.5864	0.0749
FEM_short	FEM_short	1	2	0.6183	0.06
FEM_short	FEM_short	1	4	0.6802	0.0575
FEM_short	FEM_short	1	8	0.7613	0.0553
FEM_short	FEM_short	1	16	0.8153	0.0494
FEM_short	FEM_short	1	32	0.8153	0.0494
FEM_short	FEM_short	1	64	0.8153	0.0494
FEM_short	FEM_short	1	Inf	0.8153	0.0494
FEM_short	FEM_short	2	2	0.6525	0.0858
FEM_short	FEM_short	2	4	0.7161	0.0662
FEM_short	FEM_short	2	8	0.7948	0.0613
FEM_short	FEM_short	2	16	0.8464	0.0527
FEM_short	FEM_short	2	32	0.8464	0.0527
FEM_short	FEM_short	2	64	0.8464	0.0527
FEM_short	FEM_short	2	Inf	0.8464	0.0527
FEM_short	FEM_short	3	4	0.7515	0.0744
FEM_short	FEM_short	3	8	0.8259	0.0656
FEM_short	FEM_short	3	16	0.8745	0.0543
FEM_short	FEM_short	3	32	0.8745	0.0543
FEM_short	FEM_short	3	64	0.8745	0.0543
FEM_short	FEM_short	3	Inf	0.8745	0.0543
FEM_short	FEM_short	4	4	0.7747	0.0907
FEM_short	FEM_short	4	8	0.8506	0.0713
FEM_short	FEM_short	4	16	0.8973	0.0555
FEM_short	FEM_short	4	32	0.8973	0.0555
FEM_short	FEM_short	4	64	0.8973	0.0555
FEM_short	FEM_short	4	Inf	0.8973	0.0555
FEM_short	FEM_short	5	8	0.8742	0.0761
FEM_short	FEM_short	5	16	0.9181	0.0551
FEM_short	FEM_short	5	32	0.9181	0.0551
FEM_short	FEM_short	5	64	0.9181	0.0551
FEM_short	FEM_short	5	Inf	0.9181	0.0551
FEM_short	FEM_short	6	8	0.8913	0.0808
FEM_short	FEM_short	6	16	0.9342	0.0532
FEM_short	FEM_short	6	32	0.9342	0.0532
FEM_short	FEM_short	6	64	0.9342	0.0532
FEM_short	FEM_short	6	Inf	0.9342	0.0532
FEM_short	FEM_short	7	8	0.9078	0.0787
FEM_short	FEM_short	7	16	0.9488	0.047
FEM_short	FEM_short	7	32	0.9488	0.047
FEM_short	FEM_short	7	64	0.9488	0.047
FEM_short	FEM_short	7	Inf	0.9488	0.047
FEM_short	FEM_short	8	8	0.9218	0.087
FEM_short	FEM_short	8	16	0.9608	0.0442
FEM_short	FEM_short	8	32	0.9608	0.0442
FEM_short	FEM_short	8	64	0.9608	0.0442
FEM_short	FEM_short	8	Inf	0.9608	0.0442
FEM_short	FEM_short	9	16	0.9709	0.0396
FEM_short	FEM_short	9	32	0.9709	0.0396
FEM_short	FEM_short	9	64	0.9709	0.0396
FEM_short	FEM_short	9	Inf	0.9709	0.0396
FEM_short	FEM_short	10	16	0.9813	0.036
FEM_short	FEM_short	10	32	0.9813	0.036
FEM_short	FEM_short	10	64	0.9813	0.036
FEM_short	FEM_short	10	Inf	0.9813	0.036
FEM_short	FEM_short	11	16	0.9878	0.03
FEM_short	FEM_short	11	32	0.9878	0.03
FEM_short	FEM_short	11	64	0.9878	0.03
FEM_short	FEM_short	11	Inf	0.9878	0.03
FEM_short	FEM_short	12	16	0.9945	0.0205
FEM_short	FEM_short	12	32	0.9945	0.0205
FEM_short	FEM_short	12	64	0.9945	0.0205
FEM_short	FEM_short	12	Inf	0.9945	0.0205
FEM_short	FEM_short	13	16	0.9992	0.0089
FEM_short	FEM_short	13	32	0.9992	0.0089
FEM_short	FEM_short	13	64	0.9992	0.0089
FEM_short	FEM_short	13	Inf	0.9992	0.0089
FEM_short	FEM_short	14	16	1	0
FEM_short	FEM_short	14	32	1	0
FEM_short	FEM_short	14	64	1	0
FEM_short	FEM_short	14	Inf	1	0
IPB_Halle	IPB_Halle	0	1	0.6072	0.0927
IPB_Halle	IPB_Halle	0	2	0.647	0.0847
IPB_Halle	IPB_Halle	0	4	0.6993	0.0851
IPB_Halle	IPB_Halle	0	8	0.7567	0.0897
IPB_Halle	IPB_Halle	0	16	0.7841	0.0857
IPB_Halle	IPB_Halle	0	32	0.7841	0.0857
IPB_Halle	IPB_Halle	0	64	0.7841	0.0857
IPB_Halle	IPB_Halle	0	Inf	0.7841	0.0857
IPB_Halle	IPB_Halle	1	1	0.6072	0.0927
IPB_Halle	IPB_Halle	1	2	0.647	0.0847
IPB_Halle	IPB_Halle	1	4	0.6993	0.0851
IPB_Halle	IPB_Halle	1	8	0.7567	0.0897
IPB_Halle	IPB_Halle	1	16	0.7841	0.0857
IPB_Halle	IPB_Halle	1	32	0.7841	0.0857
IPB_Halle	IPB_Halle	1	64	0.7841	0.0857
IPB_Halle	IPB_Halle	1	Inf	0.7841	0.0857
IPB_Halle	IPB_Halle	2	2	0.6901	0.1074
IPB_Halle	IPB_Halle	2	4	0.7359	0.0963
IPB_Halle	IPB_Halle	2	8	0.7886	0.0978
IPB_Halle	IPB_Halle	2	16	0.8159	0.0915
IPB_Halle	IPB_Halle	2	32	0.8159	0.0915
IPB_Halle	IPB_Halle	2	64	0.8159	0.0915
IPB_Halle	IPB_Halle	2	Inf	0.8159	0.0915
IPB_Halle	IPB_Halle	3	4	0.7623	0.1109
IPB_Halle	IPB_Halle	3	8	0.8126	0.105
IPB_Halle	IPB_Halle	3	16	0.8406	0.0966
IPB_Halle	IPB_Halle	3	32	0.8406	0.0966
IPB_Halle	IPB_Halle	3	64	0.8406	0.0966
IPB_Halle	IPB_Halle	3	Inf	0.8406	0.0966
IPB_Halle	IPB_Halle	4	4	0.792	0.1241
IPB_Halle	IPB_Halle	4	8	0.8348	0.1079
IPB_Halle	IPB_Halle	4	16	0.8639	0.097
IPB_Halle	IPB_Halle	4	32	0.8639	0.097
IPB_Halle	IPB_Halle	4	64	0.8639	0.097
IPB_Halle	IPB_Halle	4	Inf	0.8639	0.097
IPB_Halle	IPB_Halle	5	8	0.85	0.1109
IPB_Halle	IPB_Halle	5	16	0.8822	0.0963
IPB_Halle	IPB_Halle	5	32	0.8822	0.0963
IPB_Halle	IPB_Halle	5	64	0.8822	0.0963
IPB_Halle	IPB_Halle	5	Inf	0.8822	0.0963
IPB_Halle	IPB_Halle	6	8	0.8651	0.1142
IPB_Halle	IPB_Halle	6	16	0.9006	0.0961
IPB_Halle	IPB_Halle	6	32	0.9006	0.0961
IPB_Halle	IPB_Halle	6	64	0.9006	0.0961
IPB_Halle	IPB_Halle	6	Inf	0.9006	0.0961
IPB_Halle	IPB_Halle	7	8	0.8819	0.1154
IPB_Halle	IPB_Halle	7	16	0.9204	0.0932
IPB_Halle	IPB_Halle	7	32	0.9204	0.0932
IPB_Halle	IPB_Halle	7	64	0.9204	0.0932
IPB_Halle	IPB_Halle	7	Inf	0.9204	0.0932
IPB_Halle	IPB_Halle	8	8	0.8989	0.1214
IPB_Halle	IPB_Halle	8	16	0.9415	0.0885
IPB_Halle	IPB_Halle	8	32	0.9415	0.0885
IPB_Halle	IPB_Halle	8	64	0.9415	0.0885
IPB_Halle	IPB_Halle	8	Inf	0.9415	0.0885
IPB_Halle	IPB_Halle	9	16	0.9609	0.0873
IPB_Halle	IPB_Halle	9	32	0.9609	0.0873
IPB_Halle	IPB_Halle	9	64	0.9609	0.0873
IPB_Halle	IPB_Halle	9	Inf	0.9609	0.0873
IPB_Halle	IPB_Halle	10	16	0.9765	0.0749
IPB_Halle	IPB_Halle	10	32	0.9765	0.0749
IPB_Halle	IPB_Halle	10	64	0.9765	0.0749
IPB_Halle	IPB_Halle	10	Inf	0.9765	0.0749
IPB_Halle	IPB_Halle	11	16	0.956	0.1859
IPB_Halle	IPB_Halle	11	32	0.956	0.1859
IPB_Halle	IPB_Halle	11	64	0.956	0.1859
IPB_Halle	IPB_Halle	11	Inf	0.956	0.1859
IPB_Halle	IPB_Halle	12	16	0.8827	0.3203
IPB_Halle	IPB_Halle	12	32	0.8827	0.3203
IPB_Halle	IPB_Halle	12	64	0.8827	0.3203
IPB_Halle	IPB_Halle	12	Inf	0.8827	0.3203
IPB_Halle	IPB_Halle	13	16	0.456	0.5001
IPB_Halle	IPB_Halle	13	32	0.456	0.5001
IPB_Halle	IPB_Halle	13	64	0.456	0.5001
IPB_Halle	IPB_Halle	13	Inf	0.456	0.5001
IPB_Halle	IPB_Halle	14	16	0	0
IPB_Halle	IPB_Halle	14	32	0	0
IPB_Halle	IPB_Halle	14	64	0	0
IPB_Halle	IPB_Halle	14	Inf	0	0
MTBLS36	MTBLS36	0	1	0.5425	0.1032
MTBLS36	MTBLS36	0	2	0.5684	0.0776
MTBLS36	MTBLS36	0	4	0.6141	0.0684
MTBLS36	MTBLS36	0	8	0.6764	0.0799
MTBLS36	MTBLS36	0	16	0.6998	0.0814
MTBLS36	MTBLS36	0	32	0.6998	0.0814
MTBLS36	MTBLS36	0	64	0.6998	0.0814
MTBLS36	MTBLS36	0	Inf	0.6998	0.0814
MTBLS36	MTBLS36	1	1	0.5425	0.1032
MTBLS36	MTBLS36	1	2	0.5684	0.0776
MTBLS36	MTBLS36	1	4	0.6141	0.0684
MTBLS36	MTBLS36	1	8	0.6764	0.0799
MTBLS36	MTBLS36	1	16	0.6998	0.0814
MTBLS36	MTBLS36	1	32	0.6998	0.0814
MTBLS36	MTBLS36	1	64	0.6998	0.0814
MTBLS36	MTBLS36	1	Inf	0.6998	0.0814
MTBLS36	MTBLS36	2	2	0.5968	0.0958
MTBLS36	MTBLS36	2	4	0.6433	0.0792
MTBLS36	MTBLS36	2	8	0.7064	0.0914
MTBLS36	MTBLS36	2	16	0.7312	0.0918
MTBLS36	MTBLS36	2	32	0.7312	0.0918
MTBLS36	MTBLS36	2	64	0.7312	0.0918
MTBLS36	MTBLS36	2	Inf	0.7312	0.0918
MTBLS36	MTBLS36	3	4	0.6706	0.0985
MTBLS36	MTBLS36	3	8	0.7346	0.1054
MTBLS36	MTBLS36	3	16	0.7611	0.1037
MTBLS36	MTBLS36	3	32	0.7611	0.1037
MTBLS36	MTBLS36	3	64	0.7611	0.1037
MTBLS36	MTBLS36	3	Inf	0.7611	0.1037
MTBLS36	MTBLS36	4	4	0.703	0.1344
MTBLS36	MTBLS36	4	8	0.7624	0.1223
MTBLS36	MTBLS36	4	16	0.7909	0.1168
MTBLS36	MTBLS36	4	32	0.7909	0.1168
MTBLS36	MTBLS36	4	64	0.7909	0.1168
MTBLS36	MTBLS36	4	Inf	0.7909	0.1168
MTBLS36	MTBLS36	5	8	0.784	0.1324
MTBLS36	MTBLS36	5	16	0.816	0.1231
MTBLS36	MTBLS36	5	32	0.816	0.1231
MTBLS36	MTBLS36	5	64	0.816	0.1231
MTBLS36	MTBLS36	5	Inf	0.816	0.1231
MTBLS36	MTBLS36	6	8	0.8112	0.1426
